,Lyrics,labels
10,BE A MAN The only boy I understand The one ashamed to be a man Just rape the world Because you can That's what it takes To be a man Well knock her up Just slap her hand Prove it to me just be a man I think I can I think I can I'm big enough to be a man Tell you the truth I'm jealous yeah Give anything to be a man Be a man So impotent Be a man Ohh... Take off your dress Your master plan Give anything Just be a man Oh cut it off Of course you can Got what it takes To be a man Go rape us all Just 'cause you can Well give it up Just be a man The fucking wars The carnage yeah Give anything To be a man Cut it off I know you can 'Cause no one cares if you're a man Be a man So impotent Be a man Ohhh... Can't get it up? I understand Under the gun to be a man I think I can I think I can I'm big enough to be a man Go fuck the world because I can I'm everything Oh be a man Go fuck the world because you can Give anything Be a man I'm potent yeah Be a man I'm potent yeah Be a man I'm potent yeah I'm potent yeah,1
11,Don't look at me Every day is so wonderful Then suddenly it's hard to breathe. Now and then I get insecure From all the pain I'm so ashamed. I am beautiful no matter what they say. Words can't bring me down. I am beautiful in every single way. Yes words can't bring me down... Oh no. So don't you bring me down today. To all your friends you're delirious So consumed in all your doom. Trying hard to fill the emptiness. The pieces gone left the puzzle undone. is that the way it is? You are beautiful no matter what they say Words can't bring you down....oh no You are beautiful in every single way Yes words can't bring you down oh no So don't you bring me down today... No matter what we do (no matter what we do) No matter what we say (no matter what we say) We're the song inside the tune Full of beautiful mistakes And everywhere we go (and everywhere we go) The sun will always shine (the sun will always always shine) And tomorrow we might wake on the other side We are beautiful no matter what they say Yes words won't bring us down no no We are beautiful in every single way Yes words can't bring us down oh no So don't you bring me down today Oh yeah don't you bring me down today yeah ooh Don't you bring me down ooh... today,1
12,Ay Ay Ay Nobody likes being played Beyonce Beyonce Shakira Shakira (hey) He said I'm worth it his one desire I know things about 'em that you wouldn't wanna read about He kissed me his one and only (yes) beautiful Liar Tell me how you tolerate the things that you just found out about You never know Why are we the ones who suffer I have to let go He won't be the one to cry (Ay) Let's not kill the Karma (Ay) Let's not start a fight (Ay) It's not worth the drama For a beautiful liar (Oh) let us laugh about it (Oh) It's not worth our time (Oh) We can live without 'em Just a beautiful liar I trusted him but when I followed you I saw you together I didn't know about you then 'till I saw you with him again I walked in on your love scene slow dancing You stole everything how can you say I did you wrong You never know When the pain and heartbreak's over I have to let go The innocence is gone (Ay) Let's not kill the Karma (Ay) Let's not start a fight (Ay) It's not worth the drama For a beautiful liar (Oh) let us laugh about it (Oh) It's not worth our time (Oh) We can live without 'em Just a beautiful liar Tell me how to forgive you When it's me who's ashamed And I wish could free you Of the hurt and the pain (Both) But the answer is simple He's the one to blame (Ay) Let's not kill the Karma (Ay) Let's not start a fight (Ay) It's not worth the drama For a beautiful liar (Oh) let us laugh about it (Oh) It's not worth our time (Oh) We can live without 'em Just a beautiful liar,1
13, Goes for all my nasty hoes yeah (alright-alright alright alright alright alright) From across the globe woo (hol' up) This goes for all my nasty hoes yeah (alright-alright alright alright alright alright) From across the globe look uh  Now I said luxury apartments (wow) I'm young and I'm heartless (yeah) There's a bitch that's in my vision that bitch is a target (brrr) Lawyer is a Jew he gon' chew up all the charges Don't matter if you fuck with me I get money regardless (cash)  That guap guap get some chicken guap guap get some bread Guap guap get some chicken guap guap get some bread Bitch you pressed you can flex Get some money ho tell me why you stressed  Now I said hoes down G's up (G's up) You know how I'm rockin' but my watch is freezed up (ice) I can't wait until they drop that Lamborghin' truck (skrrt) I'm careful where I park it hoes will have it keyed up Them bitches getting beat up Slim waist ass fat (fat) my shit is caked up My bad bitch at the bake (yeah) without no makeup This that collard greens cornbread neck bone back back Get it from my mama and you don't know where your daddy at Knick-knack paddywhack give a dog a bone (bone) Put it on him then your nigga never comin' home (home) I'ma flex like a boy I'm a ten she a joy Stupid ho unimportant unattractive unemployed  Get some guap guap get some chicken guap guap get some bread Guap guap get some chicken guap guap get some bread Bitch you pressed you can flex Get some money ho tell me why you stressed uh Guap guap get some chicken  I need that cheese shorty show me where it's at (boy please whatever) You play with me I might pop up where you at (boy please whatever) You make-believe now with me it's only facts (boy please whatever) Expensive weave and my checks is worth some racks uh  Yeah pop that pussy like you and pop that pussy in the wild Pop that pussy like poppin' pussy is goin' out of style Pop that pussy while you work pop that pussy up at church Pop that pussy on the pole pop that pussy on the stove Make that pussy slip and slide like you from the 305 Put your tongue out in the mirror pop that pussy while you drive Spread them asscheeks open make that pussy crack a smile Let your legs run that nigga make him give your ass a child (woo) Gimme some neck gimme a check pussy so good make a nigga invest Get a little spit I'm gettin' it wet I'll get it back up just give me a sec' Give him some vag' I'm gettin' a bag give him some ass I'm gettin' some Raf When I'm done I make him cum but then he comin' off that cash  Get you some guap guap get some chicken guap guap get some bread Guap guap get some chicken guap guap get some bread Bitch you pressed you can flex Get some money ho tell me why you stressed uh Guap guap get some chicken  I need that cheese shorty show me where it's at (boy please whatever) You play with me I might pop up where you at (boy please whatever) You make-believe now with me it's only facts (boy please whatever) Expensive weave and my checks is worth some racks uh  Alright-alright alright alright alright alright Alright-alright alright alright alright alright Alright-alright alright alright alright alright Alright-alright alright alright alright alright,1
14,At first we started out real cool Taking me places I ain't never been But now you're getting comfortable Ain't doing those things you did no more You're slowly making me pay for things Your money should be handling And now you ask to use my car Drive it all day and don't fill up the tank And you have the audacity To even come and step to me Ask to hold some money from me Until you get your check next week You triflin' good for nothing type of brother Silly me why haven't I found another? A baller when times get hard I need someone to help me out Instead of a scrub like you who don't know what a man's about Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through Now you've been maxing out my card Gave me bad credit buyin' me gifts with my own ends Haven't paid the first bill But instead you're headin' to the mall Goin' on shopping sprees Perpetrating to your friends like you be ballin' And then you use my cell phone Callin' whoever that you thinks at home And then when the bill comes All of a sudden you be acting dumb Don't know where none of these calls come from When your mommas number's here more than once You triflin' good for nothing type of brother Silly me why haven't I found another? A baller when times get hard I need someone to help me out Instead of a scrub like you who don't know what a man's about Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through You triflin' good for nothing type of brother Oh silly me why haven't I found another? You triflin' good for nothing type of brother Oh silly me why haven't I found another? You triflin' good for nothing type of brother Oh silly me why haven't I found another? You triflin' good for nothing type of brother Oh silly me why haven't I found another? Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through Can you pay my bills? Can you pay my telephone bills? Do you pay my automo' bills? If you did then maybe we could chill I don't think you do So you and me are through,1
15,I hate the world today You're so good to me I know but I can't change Tried to tell you But you look at me like maybe I'm an angel underneath Innocent and sweet Yesterday I cried You must have been relieved To see the softer side I can understand how you'd be so confused I don't envy you I'm a little bit of everything All rolled into one I'm a bitch I'm a lover I'm a child I'm a mother I'm a sinner I'm a saint I do not feel ashamed I'm your hell I'm your dream I'm nothing in between You know you wouldn't want it any other way So take me as I am This may mean you'll have to be a stronger man Rest assured that when I start to make you nervous And I'm going to extremes Tomorrow I will change And today won't mean a thing I'm a bitch I'm a lover I'm a child I'm a mother I'm a sinner I'm a saint I do not feel ashamed I'm your hell I'm your dream I'm nothing in between You know you wouldn't want it any other way (...) Just when you think You've got me figured out The season's already changin' I think it's cool you do what you do And don't try to save me I'm a bitch I'm a lover I'm a child I'm a mother I'm a sinner I'm a saint I do not feel ashamed I'm your hell I'm your dream I'm nothing in between You know you wouldn't want it any other way I'm a bitch I'm a tease I'm a goddess on my knees When you hurt When you suffer I'm your angel undercover I've been numb I'm revived Can't say I'm not alive You know I wouldn't want it any other way Uuhh uuhh uuhh Uuhh uuhh uuhh Uuhh uuhh uuhh Uuhh uuhh uuhh,1
16,"Yeah I say bitch bad Woman good lady better Hey hey hey hey Now imagine there's a shorty maybe five maybe four Riding 'round with his mama listening to the radio And a song comes on and a not far off from being born Doesn't know the difference between right and wrong Now I ain't trying to make it too complex But let's just say shorty has an undeveloped context About the perception of women these days His mama sings along and this what she says ""Niggas I'm a bad bitch and I'm bad bitch! Somethin' that's far above average."" And maybe other rhyming words like cabbage and savage And baby carriage and other things that match it Couple of things are happenin' here First he's relatin' the word bitch with his mama - comma And because she's relatin' to herself As most important source of help And mental health he may skew respect for dishonor Bitch bad woman good Lady better they misunderstood (I'm killin' these bitches) Uh tell 'em bitch bad Woman good lady better They misunderstood They misunderstood Yeah now imagine a group of little girls 9 through 12 On the Internet watching videos Listening to songs by themselves It doesn't really matter if they have parental clearance They understand the Internet better than their parents Now being the Internet the content's probably uncensored They're young so they're malleable and probably unmentored A complicated combination maybe with no relevance Until that intelligence meets their favorite singer's preference ""Bad bitches bad bitches bad bitches That's all I want and all I like in life is bad bitches bad bitches."" Now let's say that they less concerned with him And more with the video girl acquiescent to his whims Ah the plot thickens: high heels long hair fat booty slim Reality check I'm not trippin' They don't see a paid actress just what makes a bad bitch Bitch bad woman good Lady better they misunderstood (I'm killin' these bitches) I say I say I say I say I say I say Bitch bad woman good Lady better they misunderstood (I'm killin' these bitches) Disclaimer: this rhymer Lupe is not using ""bitch"" as a lesson But as a psychological weapon To set in your mind and really mess with your conceptions Discretions reflections it's clever misdirection 'Cause while I was rappin' they was growin' up fast Nobody stepped in to ever slow 'em up gasp Sho' enough in this little world The little boy meets one of those little girls And he thinks she a bad bitch and she thinks she a bad bitch He thinks disrespectfully she thinks of that sexually She got the wrong idea he don't wanna fuck her He think she's bad at being a bitch like his mother Momma never dressed like that Come out the house hot mess like that Ass titties dressed like that all out to impress like that Just like that you see the fruit of the confusion He caught in a reality she caught in an illusion Bad mean good to her she really nice and smart But bad mean bad to him bitch don't play a part But bitch still bad to her if you say it the wrong way But she think she a bitch; what a double entendre! Tell 'em bitch bad woman good Lady better they misunderstood I say I say I say I say I say I say Bitch bad woman good Lady better they misunderstood They misunderstood Bitch bad woman good Lady better they misunderstood You're misunderstood (I'm killin' these bitches) Bitch bad woman good Lady better greatest motherhood (I'm killin' these bitches)",1
17,All the girls on the block knocking at my door Wanna know what it is make the boys want more Is your lover playing on your side? Said he loves you But he ain't got time Here's the answer Come and get it At a knocked down price (Hey!) Full of honey Just to make him sweet Crystal balling Just to help him see What he's been missing So come and get it While you've still got time (Hey!) Get your boy on his knees And repeat after me say Take a sip of my secret potion I'll make you fall in love For a spell that can't be broken One drop should be enough Boy you belong to me I got the recipe and it's called Black Magic (And it's called Black Magic) Take a sip of my secret potion One taste and you'll be mine It's a spell that can't be broken And'll keep you up all night Boy you belong to me I got the recipe and it's called Black Magic (And it's called Black Magic) If you're lookin' For Mr. Right Need that magic To change him over night Here's the answer Come and get it While you've still got time (Hey!) Get your boy on his knees And repeat after me say Oh Take a sip of my secret potion I'll make you fall in love (Fall in love) For a spell that can't be broken (Broken) One drop should be enough (Ooh) Boy you belong to me I got the recipe and it's called Black Magic (And it's called Black Magic) Take a sip of my secret potion One taste and you'll be mine It's a spell that can't be broken And'll keep you up all night (All night) Boy you belong to me I got the recipe (I got the recipe) and it's called Black Magic (And it's called Black Magic) All the girls on the block knockin' at my door (I got the recipe) Wanna know what it is make the boys want more (Now you belong to me) All the girls on the block knockin' at my door (I got the recipe) Wanna know what it is make the boys want more (Now you belong to me) Take a sip from my secret potion I'll make you fall in love For a spell that can't be broken One drop should be enoug Boy you belong to me (Hey!) I got the recipe And it's called Black Magic (And it's called and it's called Black Magic Oh whoa) Take a sip of my secret potion One taste and you'll be mine (Be mine) It's a spell that can't be broken And'll keep you up all night (Ooh oh) Boy you belong to me (Belong to me) I got the recipe and it's called Black Magic (And it's called Black Magic) (Oh yeah!) Falling in love (Hey!) Falling in love (Yeeah) Falling in love (Hey!) Falling in love Falling in love (Hey!) Falling in love (Ooh yeah) Falling in love (Hey!) Falling in love Magic,1
18,I'm gonna love ya Until you hate me And I'm gonna show ya What's really crazy You should've known better Than to mess with me harder I'm gonna love ya I'm gonna love ya Gonna love ya gonna love ya Like a black widow baby This twisted cat and mouse game always starts the same First we're both down to play then somehow you go astray We went from nothing to something liking to loving It was us against the world and now we just fucking It's like I loved you so much and now I just hate you Feeling stupid for all the time that I gave you I wanted all or nothing for us ain't no place in between Might might be me believing what you say that you never mean Like it'll last forever but now forever ain't as long If it wasn't for you I wouldn't be stuck singing this song You were different from my last but now you got it mirrored And as it all plays out I see it couldn't be clearer now sing You used to be thirsty for me But now you wanna be set free This is the web web that you weave So baby now rest in peace (it's all over with now) I'm gonna love ya Until you hate me (right) And I'm gonna show ya (show 'em what show 'em what) What's really crazy You should've known better Than to mess with me harder (it's all over with now) I'm gonna love ya I'm gonna love ya Gonna love ya gonna love ya Like a black widow baby (Black black widow baby) I'm gonna l-l-l-love you until it hurts Just to get you I'm doing whatever works You ain't ever met nobody that'll do you how I do ya That'll bring you to your knees Praise Jesus hallelujah I'mma make you beg for it plead for it Till you feel like you breathe for it Till you do any and everything for it I want you to fiend for it Wake up and dream for it Till it's got you gasping for air and you lean forward Till they have a CAT scan to check on your mind And it's nothing but me on it (on it on it) Now it's me-time believe that If it's yours and you want it I want it promise I need that Till I'm everywhere that you be at I can't fall back go quick 'Cause this here is fatal attraction so I take it all or I don't want shit You used to be thirsty for me (right) But now you wanna be set free This is the web web that you weave So baby now rest in peace (it's all over with now) I'm gonna love ya Until you hate me (right) And I'm gonna show ya (show 'em what show 'em what) What's really crazy You should've known better Than to mess with me harder I'm gonna love ya I'm gonna love ya Gonna love ya gonna love ya Like a black widow baby Black black black Black widow baby,1
19,"It doesn't matter if you love him or capital H-I-M Just put your paws up 'Cause you were born this way baby My mama told me when I was young We are all born superstars She rolled my hair and put my lipstick on In the glass of her boudoir ""There's nothing wrong with loving who you are"" She said: ""'Cause He made you perfect babe So hold your head up girl and you'll go far Listen to me when I say"" I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way (born this way) Ooh there ain't no other way Baby I was born this way Baby I was born this way (born this way) Ooh there ain't no other way Baby I was born this way Right track baby I was born this way Don't be a drag just be a queen Don't be a drag just be a queen Don't be a drag just be a queen Don't be don't be don't be Give yourself prudence and love your friends Subway kid rejoice your truth In the religion of the insecure I must be myself respect my youth A different lover is not a sin Believe capital H-I-M (hey hey hey) I love my life I love this record and Mi amore vole fe yah (same DNA) I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way Ooh there ain't no other way Baby I was born this way Baby I was born this way (born this way) Ooh there ain't no other way Baby I was born this way I'm on the right track baby I was born this way Don't be a drag just be a queen Whether you're broke or evergreen You're black white beige chola descent You're Lebanese you're Orient Whether life's disabilities Left you outcast bullied or teased Rejoice and love yourself today 'Cause baby you were born this way No matter gay straight or bi Lesbian transgendered life I'm on the right track baby I was born to survive No matter black white or beige Chola or orient made I'm on the right track baby I was born to be brave I'm beautiful in my way 'Cause God makes no mistakes I'm on the right track baby I was born this way Don't hide yourself in regret Just love yourself and you're set I'm on the right track baby I was born this way yeah Ooh there ain't no other way Baby I was born this way Baby I was born this way (born this way) Ooh there ain't no other way Baby I was born this way I'm on the right track baby I was born this way I was born this way hey I was born this way hey I'm on the right track baby I was born this way hey I was born this way hey I was born this way hey I'm on the right track baby I was born this way hey Same DNA but born this way Same DNA but born this way",1
20,Everyday is pay day Swipe my card then I do the nae nae You're talking to a lady I want a Kanye-ye not a Ray J So that's a no no I'm a Maybach and you's a Volvo This convo beat like Dre I already know whatchu tryna say You say that you a baller And I see you tryna holla But that ain't how I was brought up Next Working for my money 'Cause that's what my momma taught me So yo ass betta show me some respect Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas C-O-N-F-I-D-E-N-T That's me I'm confident Don't want yo complimments Use common sense I'm on my Michelle Obama Shhhh Shut your mouth Boy I think you know who run this house I ain't thirsty for no bae cuz I already know watchu tryna say You say that you a baller And I see you tryna holla But that ain't how I was brought up Next Working for my money 'Cause that's what my momma taught me So yo ass betta show me some respect Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas I pledge allegiance to my independent girls in here Ooh Baby So if you're with us come on let me hear you say Yeah yeah yeah yeah You say that you a baller And I see you tryna holla But that ain't how I was brought up Next Working for my money 'Cause that's what my momma taught me So yo ass betta show me some respect Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas Boss Michelle Obama Purse so heavy gettin' Oprah dollas,1
21,"Aye Yo... You don't have to love me... You don't even have to like me... But you will respect me... You know why cause I'm a boss You know it's a hard pill to swallow When they tell you you strange You ain't hot Then in the blink of an eye They got on what you got That means I'm a boss! Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch that beat go... I'm bossy I'm the first girl to scream on a track I switched up the beat of the drum That's right I brought all the boys to the yard And that's right I'm the one that's tattooed on his arm I'm bossy I'm the chick y'all love to hate I'm the chick that's raised the stakes I told John Sterling he should switch debate I'm back with an 808 cause I'm bossy Ooh lemme slow it down so ya can catch the flow Screw it up make it go extra slow Real girls get down on the flow (On the flow get down on the flow) Ooh I gave you a taste you want some more Touch down I got on it like a pro I ride the beat like a bicycle I'm icy cold Ooh from the 6-4 hoppers up in Crenshaw The money makin' playas up in Harlem Don't want no problems We gonna keep it pumpin while the 808 is jumpin' Diamonds on my neck diamonds on my grill Diamonds on my neck diamonds on my grill I'm bossy I'm the first girl to scream on a track I switched up the beat of the drum That's right I brought all the boys to the yard And that's right I'm the one that's tattooed on his arm I'm bossy I'm the chick y'all love to hate I'm the chick that's raised the stakes I told john sterling he should switch debate I'm back with an 808 'cause I'm bossy Ooh (I bet I bet I bet) I betcha never heard it like this before My baby be closin' them phantom doors Got the bar poppin' this that you can't afford (can't afford) Ooh I'm drinkin blastin the crowds it's all smokin' All the while I'm all open Me and my girls we stay fly and we love to stay high Ooh from the 6-4 hoppers up in Crenshaw To the money makin' playas up in Harlem Don't want no problems We gon' keep it pumpin while the 808 is jumpin' Diamonds on my neck diamonds on my grill Diamonds on my neck diamonds on my grill I'm bossy I'm the first girl to scream on a track I switched up the beat of the drum That's right I brought all the boys to the yard And that's right I'm the one that's tattooed on his arm I'm bossy I'm the chick ya'll love to hate I'm the chick that's raised the stake I told young stunna he should switch debate I'm back with an 808 cause I'm bossy It's bout time that she get with me Can't stop starin' she's fine and she's pretty Damn girl don't hurt em If niggas don't back back you gon' work em Put your mack down I know your background Whatchu want girl you gettin' mad now That's how you do it huh? Well I'm the coolest one In fact bitches in the back bring 'em to the front bitch! Tell that man you's a boss bitch Make some noise raise your hand if you's a boss bitch I don't think he understand you's a boss bitch Get some help if you can cause he lost it Ain't no refunds she spent the cash mayne In your Benz with her friends in the fast lane Flossin you say ""How much it cost me?"" About a million dollars playa she's bossy I'm bossy I'm the first girl to scream on a track I switched up the beat of the drum That's right I brought all the boys to the yard And that's right I'm the one that's tattooed on his arm I'm bossy I'm the chick y'all love to hate I'm the chick that's raised the stake I told John Sterling he should switch debate I'm back with an 808 cause I'm bossy Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh... watch the beat go... Uh uh...",1
